"tip","time","weekday","distance","duration_min","points","deliveries_count","fare","month","time_sin","time_cos","geo_distance","speed","geo_speed","log_tip","log_distance","dist_dur","is_weekday","is_summer","time_of_day","log_points","poin_deli","deliveries_f"
3,19.5,4,3.81,26.2,12,1,6.03,5,-0.707106781186547,0.99144486137381,1.59500153487976,0.145419847328244,0.0608779211786169,1.38629436111989,1.57069708411767,41.152263603883,1,1,"evening",2.56494935746154,12,"1"
4,0.5,5,18.4,50.3666666666667,2,2,22.04,5,0.258819045102521,0.382683432365089,9.45690475794173,0.365320979483786,0.187761179840008,1.6094379124341,2.96527306606928,149.350920094356,1,1,"night",1.09861228866811,4,"2"
10.33,20,4,0.94,17.95,6,1,3.06,7,-0.866025403784439,1,0.868077491335839,0.0523676880222841,0.0483608630270662,2.42745407503992,0.662687973075237,11.8952491167005,1,1,"evening",1.94591014905531,6,"1"
3.64,0.5,2,4.63,27.4,1,1,6.94,3,0.258819045102521,0.382683432365089,1.28052543298664,0.168978102189781,0.0467345048535269,1.53471436623816,1.7281094421516,47.3501987149538,1,0,"night",0.693147180559945,1,"1"
18.27,19.5,5,2.03,12.85,12,1,3.86,9,-0.707106781186547,0.99144486137381,0.888727867267175,0.157976653696498,0.0691617017328541,2.95854948242628,1.10856261952128,14.2450296608484,1,1,"evening",2.56494935746154,12,"1"
5.98,0.5,3,2.93,9.81666666666667,1,1,2.65,6,0.258819045102521,0.382683432365089,3.12457160457329,0.298471986417657,0.318292523386074,1.94304891677428,1.36863942588117,13.4354770307335,1,1,"night",0.693147180559945,1,"1"
11.41,18,5,3.91,16.8666666666667,6,3,3.02,6,3.67394039744206e-16,0.866025403784439,1.39200006600924,0.231818181818182,0.0825296481823661,2.51850259921652,1.59127394180643,26.8394871518018,1,1,"evening",1.94591014905531,18,"3"
5,22.5,2,1.19,15.3166666666667,1,1,3.01,6,-0.707106781186547,0.793353340291235,0.936469448685832,0.0776931447225245,0.061140551600816,1.79175946922805,0.783901543828409,12.0067586463052,1,1,"night",0.693147180559945,1,"1"
14.85,20,1,19.41,49.5666666666667,12,2,8.75,4,-0.866025403784439,1,9.45337983137418,0.391593813046402,0.190720507694166,2.76316950032329,3.01602497682175,149.494304684465,1,0,"evening",2.56494935746154,24,"2"
3,11,2,0.81,8.58333333333333,1,1,2.28,4,-0.5,-0.707106781186547,1.21405297994346,0.094368932038835,0.14144306562448,1.38629436111989,0.593326845277734,5.09272208863389,1,0,"afternoon",0.693147180559945,1,"1"
5,18,5,4.49,21,6,1,3.42,7,3.67394039744206e-16,0.866025403784439,2.63985957583041,0.213809523809524,0.125707598849067,1.79175946922805,1.70292825552144,35.7614933659502,1,1,"evening",1.94591014905531,6,"1"
18.12,23.5,4,1.61,21.55,1,1,3.85,9,-0.258819045102521,0.608761429008721,0.923950816169664,0.0747099767981439,0.0428747478501004,2.95073490762326,0.959350221334602,20.6739972697607,1,1,"night",0.693147180559945,1,"1"
7.31,14,5,8.49,37.1666666666667,6,1,5.76,7,0.866025403784438,6.12323399573677e-17,2.67211713596198,0.228430493273543,0.071895528321847,2.11745960886736,2.25023861262184,83.6338684357783,1,1,"afternoon",1.94591014905531,6,"1"
5.01,12.5,5,1.39,10.4833333333333,3,1,3.04,7,0.258819045102521,-0.38268343236509,0.247931957214737,0.132591414944356,0.0236501072064932,1.79342474854712,0.871293365943419,9.13405878630682,1,1,"afternoon",1.38629436111989,3,"1"
5.11,20,3,4.45,32.0833333333333,12,1,4.96,9,-0.866025403784439,1,1.55826393143472,0.138701298701299,0.0485692653953678,1.8099267731835,1.69561560867515,54.4010007783278,1,1,"evening",2.56494935746154,12,"1"
2,21,6,3.3,19.7333333333333,1,1,3.19,6,-1,0.965925826289068,1.25176729182924,0.16722972972973,0.0634341533021576,1.09861228866811,1.45861502269952,28.7833364479371,1,1,"night",0.693147180559945,1,"1"
5,19,3,0.97,18.25,6,1,2.43,8,-0.499999999999999,0.965925826289068,0.430764788118397,0.0531506849315068,0.0236035500338847,1.79175946922805,0.678033542749897,12.3741121551856,1,1,"evening",1.94591014905531,6,"1"
8.26,2,3,11.5,48.0166666666667,2,3,15.79,6,0.866025403784439,-1.83697019872103e-16,4.12076953841056,0.23950017355085,0.0858195669228163,2.22570404865809,2.52572864430826,121.277070404201,1,1,"night",1.09861228866811,6,"3"
4.32,1,1,3.47,16.4666666666667,1,1,2.77,6,0.5,0.25881904510252,1.34873789203265,0.210728744939271,0.0819071594351814,1.67147330335355,1.49738840862548,24.6569957953662,1,1,"night",0.693147180559945,1,"1"
7.93,20,4,3.6,25.2333333333333,6,1,3.39,8,-0.866025403784439,1,1.42745186930719,0.142668428005284,0.0565700872909058,2.18941639488841,1.52605630349505,38.507487391525,1,1,"evening",1.94591014905531,6,"1"
3,11,2,3.08,15.0166666666667,3,1,3.38,4,-0.5,-0.707106781186547,1.57163096980278,0.205105438401776,0.104659110086756,1.38629436111989,1.40609698841607,21.114889776048,1,0,"afternoon",1.38629436111989,3,"1"
15.5,10,5,20.07,5,5,3,13.58,9,-0.866025403784439,-0.866025403784439,12.0539937058355,4.014,2.4107987411671,2.80336038090653,3.0478502278161,15.2392511390805,1,1,"afternoon",1.79175946922805,15,"3"
16.29,16,5,7.98,39.45,3,3,10.56,8,0.866025403784439,0.5,2.5437690267528,0.202281368821293,0.0644808371800456,2.8501282996952,2.19499988231411,86.5927453572916,1,1,"evening",1.38629436111989,9,"3"
6.08,19.5,0,3.34,18.5333333333333,6,1,3.22,7,-0.707106781186547,0.99144486137381,2.21024602489741,0.180215827338129,0.119257879041227,1.95727390770563,1.46787434811231,27.2046045850148,1,1,"evening",1.94591014905531,6,"1"
4.44,11,3,1.36,13.9,3,1,2.67,8,-0.5,-0.707106781186547,0.774645447042163,0.097841726618705,0.0557298882764146,1.69377906086785,0.858661619037519,11.9353965046215,1,1,"afternoon",1.38629436111989,3,"1"
4.9,8,0,13.82,40.45,1,1,8.79,4,-0.866025403784438,-1,10.3099126045479,0.341656365883807,0.254880410495621,1.77495235091167,2.69597761986794,109.052294723658,1,0,"afternoon",0.693147180559945,1,"1"
11.29,21.5,4,5.26,19.0333333333333,1,1,4.66,5,-0.965925826289068,0.923879532511287,1.57594203875472,0.276357267950963,0.082799056326868,2.50878592357794,1.83418018511201,34.9105628566318,1,1,"night",0.693147180559945,1,"1"
6,12,4,17.21,3,9,3,16.34,7,-2.44929359829471e-16,-0.5,6.35963228602321,5.73666666666667,2.1198774286744,1.94591014905531,2.90197089373952,8.70591268121855,1,1,"afternoon",2.30258509299405,27,"3"
5,9,4,1.69,16.1166666666667,1,1,3.08,8,-1,-0.965925826289068,1.01727495412172,0.104860392967942,0.0631194387252359,1.79175946922805,0.989541193613748,15.9481055704083,1,1,"afternoon",0.693147180559945,1,"1"
14.27,23.5,4,4.65,33.9833333333333,2,2,8.12,9,-0.258819045102521,0.608761429008721,1.77443765401475,0.136831780284453,0.0522149383231413,2.72589011923054,1.73165554515835,58.8474276096312,1,1,"night",1.09861228866811,4,"2"
2,20.5,3,9.64,37.5833333333333,0,1,15.5,9,-0.965925826289068,0.99144486137381,4.16456580383583,0.25649667405765,0.110808846221796,1.09861228866811,2.3646204839135,88.8703198537489,1,1,"evening",0,0,"1"
10.91,23.5,5,6.61,35.2666666666667,2,1,5.07,5,-0.258819045102521,0.608761429008721,2.41257101472879,0.187429111531191,0.0684093860509109,2.47737838336721,2.02946317187359,71.5724011947422,1,1,"night",1.09861228866811,2,"1"
5,19,0,4.36,30.3666666666667,12,2,7.02,9,-0.499999999999999,0.965925826289068,1.77564002322021,0.14357848518112,0.0584733267800288,1.79175946922805,1.67896397508271,50.9845393766784,1,1,"evening",2.56494935746154,24,"2"
5.25,9.5,5,3.24,37.9166666666667,1,1,3.79,7,-0.965925826289068,-0.923879532511287,9.25028150445556,0.0854505494505495,0.243963468249377,1.83258146374831,1.44456326924387,54.77302395883,1,1,"afternoon",0.693147180559945,1,"1"
3,12.5,2,8.65,36.2,3,1,10.06,7,0.258819045102521,-0.38268343236509,1.84506830487614,0.238950276243094,0.0509687377037607,1.38629436111989,2.26695791535089,82.0638765357024,1,1,"afternoon",1.38629436111989,3,"1"
2,15.5,4,2.24,15.2333333333333,1,1,8.69,4,0.965925826289068,0.38268343236509,1.34670452384304,0.147045951859956,0.0884051109743791,1.09861228866811,1.17557332980424,17.9079003906845,1,0,"afternoon",0.693147180559945,1,"1"
4.67,1.5,4,1.86,23.9666666666667,1,1,2.77,5,0.707106781186547,0.130526192220051,1.67591798887844,0.0776077885952712,0.069927037088113,1.73518911773966,1.05082162483176,25.1846916084679,1,1,"night",0.693147180559945,1,"1"
4.17,11.5,1,8.77,39.15,3,1,5.28,6,-0.258819045102522,-0.608761429008721,4.20850256520289,0.224010217113665,0.107496872674403,1.64287268852034,2.27931646605469,89.2352396460412,1,1,"afternoon",1.38629436111989,3,"1"
5,23,1,3.19,21.2,2,2,5.08,7,-0.500000000000001,0.707106781186548,1.58553491279568,0.150471698113208,0.0747893826790416,1.79175946922805,1.43270073393405,30.3732555594018,1,1,"night",1.09861228866811,4,"2"
3,20,3,7.64,28.8666666666667,6,1,7.61,4,-0.866025403784439,1,2.92366285822173,0.264665127020785,0.101281623264032,1.38629436111989,2.15640258281596,62.2481545572876,1,0,"evening",1.94591014905531,6,"1"
24.69,1,3,5.24,23.7833333333333,1,1,3.82,5,0.5,0.25881904510252,3.38783700361217,0.220322354590049,0.14244584458075,3.24610181112179,1.83098018238134,43.5468120043027,1,1,"night",0.693147180559945,1,"1"
7.76,11.5,0,3.2,18.6333333333333,3,1,3.35,5,-0.258819045102522,-0.608761429008721,0.451725735587938,0.171735241502683,0.0242428838419287,2.1701959049483,1.43508452528932,26.7404083212243,1,1,"afternoon",1.38629436111989,3,"1"
4,8,1,6.38,32.6833333333333,2,2,7.87,8,-0.866025403784438,-1,7.34945437348473,0.195206527281999,0.224868568286121,1.6094379124341,1.99877363861238,65.3265850886479,1,1,"afternoon",1.09861228866811,4,"2"
7.9,19,6,12.72,6,18,2,21.66,9,-0.499999999999999,0.965925826289068,7.96057570725453,2.12,1.32676261787576,2.18605127673809,2.61885462229774,15.7131277337864,1,1,"evening",2.94443897916644,36,"2"
8.27,19,4,7.77,27.4833333333333,6,1,3.22,3,-0.499999999999999,0.965925826289068,2.8652080024219,0.28271679805943,0.104252565279147,2.22678337957776,2.17133680638409,59.6755732287894,1,0,"evening",1.94591014905531,6,"1"
6.67,23,3,1.66,22.45,1,1,3.74,4,-0.500000000000001,0.707106781186548,0.970122460681219,0.0739420935412027,0.0432125817675376,2.03731661537916,0.978326122793608,21.9634214567165,1,0,"night",0.693147180559945,1,"1"
3.5,7,2,2.3,14,1,1,2.51,3,-0.5,-0.965925826289068,0.598349559079833,0.164285714285714,0.0427392542199881,1.50407739677627,1.19392246847243,16.7149145586141,1,0,"afternoon",0.693147180559945,1,"1"
5.42,21.5,2,1.89,13.0166666666667,1,1,2.67,4,-0.965925826289068,0.923879532511287,1.27932283628251,0.145198463508323,0.0982834445287463,1.85941811770187,1.06125650212434,13.8140221359852,1,0,"night",0.693147180559945,1,"1"
3,12,2,3.06,24.35,1,1,5.87,7,-2.44929359829471e-16,-0.5,0.0446138564920452,0.125667351129363,0.00183219123170617,1.38629436111989,1.40118297361364,34.1188054074922,1,1,"afternoon",0.693147180559945,1,"1"
2.5,11.5,2,1.75,11.1166666666667,3,1,5.13,9,-0.258819045102522,-0.608761429008721,0.473827454682915,0.157421289355322,0.0426231593417914,1.25276296849537,1.01160091167848,11.2456301348258,1,1,"afternoon",1.38629436111989,3,"1"
4.84,9,1,5.22,32.1166666666667,1,1,3.49,3,-1,-0.965925826289068,1.15511446736441,0.162532433834977,0.03596620033309,1.76473079684014,1.82776990675109,58.7018768384892,1,0,"afternoon",0.693147180559945,1,"1"
27.76,20,1,1.52,12.3166666666667,6,1,3.09,8,-0.866025403784439,1,0.481833811657515,0.1234100135318,0.0391204718531135,3.35898553285285,0.924258901523332,11.3837888037624,1,1,"evening",1.94591014905531,6,"1"
6,10,2,4.65,28.8666666666667,2,2,5.27,8,-0.866025403784439,-0.866025403784439,2.96637040663765,0.16108545034642,0.102761099537101,1.94591014905531,1.73165554515835,49.9871234035711,1,1,"afternoon",1.09861228866811,4,"2"
3.39,20,1,2.99,13.5166666666667,6,1,3.7,4,-0.866025403784439,1,0.216197098732302,0.221208384710234,0.0159948531737831,1.47932922708708,1.38379123090177,18.7042448043557,1,0,"evening",1.94591014905531,6,"1"
2,18,5,3.34,25.9666666666667,6,1,6.08,3,3.67394039744206e-16,0.866025403784439,1.90897042295018,0.128626444159178,0.0735161908709954,1.09861228866811,1.46787434811231,38.1158039059831,1,0,"evening",1.94591014905531,6,"1"
4.8,8.5,5,15.27,30.65,1,1,10.86,5,-0.965925826289068,-0.99144486137381,9.78385194681968,0.498205546492659,0.319212135295911,1.75785791755237,2.78932292123095,85.4927475357285,1,1,"afternoon",0.693147180559945,1,"1"
7.98,18,1,8.71,20.5333333333333,6,1,9.07,7,3.67394039744206e-16,0.866025403784439,7.36669793250887,0.424188311688312,0.358767756453354,2.19499988231411,2.27315628230323,46.675475663293,1,1,"evening",1.94591014905531,6,"1"
4,2.5,4,4.47,14,1,1,7.44,3,0.965925826289068,-0.130526192220052,2.02548524338928,0.319285714285714,0.144677517384949,1.6094379124341,1.69927861643389,23.7899006300745,1,0,"night",0.693147180559945,1,"1"
3.73,9.5,4,1.93,17.2166666666667,1,1,4.34,4,-0.965925826289068,-0.923879532511287,1.02828487441007,0.112100677637948,0.0597261301690266,1.55392520250384,1.07500242302898,18.5079583831489,1,0,"afternoon",0.693147180559945,1,"1"
6.35,9.5,6,1.73,12.7833333333333,1,1,2.73,8,-0.965925826289068,-0.923879532511287,0.0501774462201709,0.135332464146023,0.00392522395464179,1.99470031322475,1.00430160919687,12.8383222375666,1,1,"afternoon",0.693147180559945,1,"1"
5.84,23,1,1.97,12.95,1,1,3.55,6,-0.500000000000001,0.707106781186548,1.02658703450373,0.152123552123552,0.0792731300775077,1.92278773163446,1.08856195281461,14.0968772889492,1,1,"night",0.693147180559945,1,"1"
1.5,21,1,3.33,14.4666666666667,6,1,3.58,9,-1,0.965925826289068,1.20872269073311,0.230184331797235,0.0835522597280952,0.916290731874155,1.4655675420144,21.2018771078083,1,1,"night",1.94591014905531,6,"1"
3.5,2.5,6,3.22,17.5666666666667,1,1,7.56,3,0.965925826289068,-0.130526192220052,1.28125369155279,0.183301707779886,0.0729366427828911,1.50407739677627,1.43983512804792,25.2931037493752,1,0,"night",0.693147180559945,1,"1"
4,21,4,1.06,11.7333333333333,6,1,2.31,4,-1,0.965925826289068,0.570952972918901,0.0903409090909091,0.0486607647374064,1.6094379124341,0.72270598280149,8.47975019820412,1,0,"night",1.94591014905531,6,"1"
3,18,2,1.03,13.15,6,1,3.04,8,3.67394039744206e-16,0.866025403784439,0.328325672109539,0.0783269961977186,0.0249677317193566,1.38629436111989,0.708035793053696,9.3106706786561,1,1,"evening",1.94591014905531,6,"1"
5,9,2,5.87,16.95,1,1,3.57,8,-1,-0.965925826289068,5.43510336067612,0.346312684365782,0.320655065526615,1.79175946922805,1.92716410623426,32.6654316006707,1,1,"afternoon",0.693147180559945,1,"1"
4.57,21,5,4.98,24.5333333333333,12,1,7.46,6,-1,0.965925826289068,2.28029693391004,0.202989130434783,0.0929468858930721,1.71739505393919,1.78842056796254,43.8759179340143,1,1,"night",2.56494935746154,12,"1"
4.5,13.5,6,9.72,49.9,6,1,13.67,4,0.707106781186547,-0.130526192220052,5.34609983461761,0.194789579158317,0.107136269230814,1.70474809223843,2.37211115564266,118.368346666569,1,0,"afternoon",1.94591014905531,6,"1"
9.17,19,5,10.71,29.6,6,1,4.86,7,-0.499999999999999,0.965925826289068,8.059670665328,0.361824324324324,0.272286171125946,2.31944221006047,2.46044317760963,72.8291180572449,1,1,"evening",1.94591014905531,6,"1"
2,19,2,4.4,28.5666666666667,12,2,6.07,6,-0.499999999999999,0.965925826289068,0.366948996169294,0.154025670945158,0.0128453557585517,1.09861228866811,1.68639895357023,48.1747967736563,1,1,"evening",2.56494935746154,24,"2"
21.32,19,4,14.81,56.5333333333333,12,2,15.26,5,-0.499999999999999,0.965925826289068,7.27666557247563,0.261969339622642,0.128714603286715,3.10548313751311,2.76064265122138,156.068331215715,1,1,"evening",2.56494935746154,24,"2"
3.97,9,6,2.47,26.8333333333333,1,1,3.04,4,-1,-0.965925826289068,0.29526895957673,0.0920496894409938,0.011003812158139,1.60341984010854,1.24415459395877,33.3848149378936,1,0,"afternoon",0.693147180559945,1,"1"
5.22,10,4,4.1,24.05,1,1,3.07,7,-0.866025403784439,-0.866025403784439,1.40167616079144,0.17047817047817,0.0582817530474613,1.82776990675109,1.62924053973028,39.1832349805132,1,1,"afternoon",0.693147180559945,1,"1"
2,19.5,3,8.19,24.5166666666667,6,1,10.04,7,-0.707106781186547,0.99144486137381,2.84224330181513,0.334058463630184,0.115931066015573,1.09861228866811,2.2181159363676,54.3808090399456,1,1,"evening",1.94591014905531,6,"1"
4.59,20,4,3.81,11.2666666666667,6,1,3.24,8,-0.866025403784439,1,2.35371056647427,0.338165680473373,0.208909221876415,1.72097928716701,1.57069708411767,17.6965204810591,1,1,"evening",1.94591014905531,6,"1"
3,8.5,4,1.58,24.05,1,1,3.06,6,-0.965925826289068,-0.99144486137381,1.3495946114046,0.0656964656964657,0.0561162000584035,1.38629436111989,0.947789398933526,22.7943350443513,1,1,"afternoon",0.693147180559945,1,"1"
7.01,7,3,9.76,31.6333333333333,0,1,12.07,9,-0.5,-0.965925826289068,5.5031054921435,0.308535300316122,0.173965400173135,2.08069076108027,2.37583555473364,75.155598048074,1,1,"afternoon",0,0,"1"
2.3,1,0,2.28,8.3,1,1,5.75,3,0.5,0.25881904510252,0.268196641757741,0.274698795180723,0.0323128484045472,1.19392246847243,1.18784342239605,9.85910040588723,1,0,"night",0.693147180559945,1,"1"
5.2,18.5,4,4.72,42.5666666666667,6,1,3.62,8,-0.25881904510252,0.923879532511287,3.2327660276786,0.110884886452623,0.0759459520989491,1.82454929205105,1.74396880539171,74.2349388161737,1,1,"evening",1.94591014905531,6,"1"
5.16,21,6,3.18,22.6333333333333,6,1,2.85,6,-1,0.965925826289068,0.507249255698375,0.140500736377025,0.0224116018717986,1.81807677754543,1.43031124653666,32.3727112132798,1,1,"night",1.94591014905531,6,"1"
20.11,19.5,4,10.12,45.05,18,3,9.15,8,-0.707106781186547,0.99144486137381,6.22688942206831,0.224639289678135,0.138221740778431,3.04974686186023,2.40874528882244,108.513975261451,1,1,"evening",2.94443897916644,54,"3"
5.33,11,1,3.36,16.7833333333333,3,1,3.68,8,-0.5,-0.707106781186547,2.70148370892497,0.200198609731877,0.16096228652979,1.84530023615608,1.47247205736094,24.7129893627078,1,1,"afternoon",1.38629436111989,3,"1"
3,15.5,6,0.85,13.9166666666667,1,1,2.55,3,0.965925826289068,0.38268343236509,0.243956020157495,0.0610778443113772,0.0175297739035326,1.38629436111989,0.615185639090233,8.5613334773391,1,0,"afternoon",0.693147180559945,1,"1"
4,20,3,2.19,22.55,6,1,3.01,7,-0.866025403784439,1,1.42982346262874,0.0971175166297117,0.0634068054380817,1.6094379124341,1.16002091679675,26.1584716737668,1,1,"evening",1.94591014905531,6,"1"
3.43,22.5,5,4.42,12.1666666666667,1,1,4.64,4,-0.707106781186547,0.793353340291235,2.95369669877013,0.363287671232877,0.242769591679736,1.48839958405704,1.69009581545155,20.5628324213273,1,0,"night",0.693147180559945,1,"1"
5.08,23.5,5,1.96,15.6166666666667,1,1,4.37,5,-0.258819045102521,0.608761429008721,0.923950816169664,0.125506937033084,0.0591644065850372,1.80500469597808,1.08518926833597,16.9470390738467,1,1,"night",0.693147180559945,1,"1"
15.42,18,3,18.79,60,12,2,13.47,5,3.67394039744206e-16,0.866025403784439,9.77553496789329,0.313166666666667,0.162925582798221,2.79850010402428,2.98517675961447,179.110605576868,1,1,"evening",2.56494935746154,24,"2"
10,8.5,5,0.81,12.0333333333333,1,1,3.02,4,-0.965925826289068,-0.99144486137381,0.259599422630701,0.0673130193905817,0.0215733592213879,2.39789527279837,0.593326845277734,7.13969970484205,1,0,"afternoon",0.693147180559945,1,"1"
3,14.5,4,7.44,39.6666666666667,2,2,16.79,6,0.965925826289068,0.130526192220052,2.48545341078967,0.187563025210084,0.0626584893476387,1.38629436111989,2.13298230860787,84.6082982414454,1,1,"afternoon",1.09861228866811,4,"2"
7.08,8.5,5,6.58,41.3166666666667,2,2,6.29,5,-0.965925826289068,-0.99144486137381,4.13618203183561,0.159257765227914,0.100109286772947,2.089391872533,2.02551319965428,83.6874536990494,1,1,"afternoon",1.09861228866811,4,"2"
7.95,8.5,5,4.49,18.6,2,2,4.88,9,-0.965925826289068,-0.99144486137381,2.34196494409942,0.241397849462366,0.125912093768786,2.19165353228676,1.70292825552144,31.6744655526988,1,1,"afternoon",1.09861228866811,4,"2"
12.21,23,5,4.47,23.45,2,2,9.54,4,-0.500000000000001,0.707106781186548,1.47574375634157,0.190618336886994,0.0629315034687236,2.58097411853423,1.69927861643389,39.8480835553747,1,0,"night",1.09861228866811,4,"2"
5.59,21,0,2.56,25.5833333333333,2,2,5.86,4,-1,0.965925826289068,1.43080645475047,0.100065146579805,0.0559272881335687,1.88555334851442,1.26976054486394,32.4847072727691,1,0,"night",1.09861228866811,4,"2"
6.69,20.5,4,5.53,40.2666666666667,6,1,4.35,7,-0.965925826289068,0.99144486137381,4.46103043182714,0.137334437086093,0.110787179598356,2.03992078351755,1.87640694328834,75.5566529164105,1,1,"evening",1.94591014905531,6,"1"
1,15.5,6,9.14,39.9333333333333,1,1,9.41,6,0.965925826289068,0.38268343236509,0.415251212890551,0.228881469115192,0.0103986113411657,0.693147180559945,2.31648799816304,92.5050873933105,1,1,"afternoon",0.693147180559945,1,"1"
11.69,1.5,6,3.03,28.75,2,2,4.96,6,0.707106781186547,0.130526192220051,2.72426329674465,0.105391304347826,0.0947569842345964,2.5408142817263,1.39376637595859,40.0707833088095,1,1,"night",1.09861228866811,4,"2"
3.94,11,4,9.76,31.2833333333333,3,1,9.14,3,-0.5,-0.707106781186547,5.36846308749042,0.311987213638785,0.171607770511148,1.59736533119983,2.37583555473364,74.3240556039172,1,0,"afternoon",1.38629436111989,3,"1"
13.47,20.5,6,0.85,9.35,6,1,3.03,7,-0.965925826289068,0.99144486137381,0.676867586446962,0.0909090909090909,0.0723922552349692,2.67207754064339,0.615185639090233,5.75198572549368,1,1,"evening",1.94591014905531,6,"1"
4,3,6,1.63,28.4,1,1,3.17,6,1,-0.258819045102521,0.970122460681219,0.0573943661971831,0.0341592415732824,1.6094379124341,0.966983846189673,27.4623412317867,1,1,"night",0.693147180559945,1,"1"
9.68,3,4,8.05,25.6,2,2,6.54,7,1,-0.258819045102521,1.99744713146542,0.314453125,0.078025278572868,2.36837283353205,2.20276475771183,56.390777797423,1,1,"night",1.09861228866811,4,"2"
11.66,20,3,8.19,28.4833333333333,12,1,5.58,6,-0.866025403784439,1,3.90674061411844,0.287536571094207,0.137158827880109,2.53844741671603,2.2181159363676,63.1793355875369,1,1,"evening",2.56494935746154,12,"1"
14.52,11.5,1,7.35,32.5833333333333,6,2,11.85,7,-0.258819045102522,-0.608761429008721,3.24871929524911,0.225575447570332,0.0997049400076454,2.74212951475507,2.12226153886276,69.1503551412783,1,1,"afternoon",1.94591014905531,12,"2"
8.34,11.5,3,5.48,31.3666666666667,6,1,7.71,6,-0.258819045102522,-0.608761429008721,1.61799467705328,0.17470775770457,0.0515832521908591,2.23430625224075,1.86872051036418,58.6155333417566,1,1,"afternoon",1.94591014905531,6,"1"
2,0.5,5,1.83,20.45,1,1,3.08,3,0.258819045102521,0.382683432365089,1.77443765401475,0.0894865525672372,0.0867695674334841,1.09861228866811,1.04027671165515,21.2736587533477,1,0,"night",0.693147180559945,1,"1"
13.55,18.5,2,3.83,26.25,6,1,4.77,4,-0.25881904510252,0.923879532511287,2.53687101676167,0.145904761904762,0.0966427054004444,2.6775909936175,1.57484646766448,41.3397197761926,1,0,"evening",1.94591014905531,6,"1"
4.09,9,0,1.98,17.3333333333333,1,1,2.99,6,-1,-0.965925826289068,8.76502077766014,0.114230769230769,0.505674275634239,1.62727783056243,1.09192330051731,18.9266705423001,1,1,"afternoon",0.693147180559945,1,"1"
3,7,5,4.53,23.6,1,1,4.5,5,-0.5,-0.965925826289068,1.9051393568204,0.191949152542373,0.0807262439330678,1.38629436111989,1.71018781553424,40.3604324466081,1,1,"afternoon",0.693147180559945,1,"1"
2,22.5,4,2.52,29.7166666666667,1,1,2.67,4,-0.707106781186547,0.793353340291235,1.75956942491757,0.0848008973639933,0.0592115342092285,1.09861228866811,1.25846098961001,37.397265741244,1,0,"night",0.693147180559945,1,"1"
9.87,18.5,0,5.83,36,12,2,5.64,9,-0.25881904510252,0.923879532511287,2.73941858482596,0.161944444444444,0.0760949606896099,2.38600670113312,1.9213246735827,69.1676882489772,1,1,"evening",2.56494935746154,24,"2"
3.32,20,4,2.24,12.7333333333333,6,1,3.28,4,-0.866025403784439,1,1.56230540626326,0.175916230366492,0.122694141853135,1.46325540225602,1.17557332980424,14.9689670661739,1,0,"evening",1.94591014905531,6,"1"
3,20.5,2,4.21,35.2,6,1,3.42,4,-0.965925826289068,0.99144486137381,1.80814837630299,0.119602272727273,0.0513678515995166,1.38629436111989,1.65057985576528,58.1004109229377,1,0,"evening",1.94591014905531,6,"1"
3.5,21.5,4,4.18,22.9333333333333,1,1,6.52,5,-0.965925826289068,0.923879532511287,7.9108603477477,0.182267441860465,0.344950305861091,1.50407739677627,1.64480505627139,37.7208626238239,1,1,"night",0.693147180559945,1,"1"
10.84,13.5,3,4.39,17.7,3,1,3.52,6,0.707106781186547,-0.130526192220052,0.151363771049571,0.248022598870056,0.00855162548302659,2.47148362945586,1.68454538492091,29.8164533131,1,1,"afternoon",1.38629436111989,3,"1"
8.99,20,3,2.63,17.0166666666667,6,1,3.03,4,-0.866025403784439,1,1.33458392139582,0.154554358472086,0.0784280463112138,2.30158459266046,1.28923264827676,21.9384422315096,1,0,"evening",1.94591014905531,6,"1"
3.93,11,4,4.51,31.95,3,1,4.14,3,-0.5,-0.707106781186547,2.62368079617278,0.141158059467919,0.0821183347784909,1.5953389880546,1.70656462316482,54.5247397101161,1,0,"afternoon",1.38629436111989,3,"1"
2,1.5,6,12.88,37.8,1,1,18.08,6,0.707106781186547,0.130526192220051,0.797896915197707,0.340740740740741,0.0211083839999394,1.09861228866811,2.63044895507866,99.4309705019733,1,1,"night",0.693147180559945,1,"1"
3.6,0.5,3,4.28,18.0333333333333,1,1,3.46,5,0.258819045102521,0.382683432365089,1.4091090007847,0.237338262476895,0.078139131281961,1.52605630349505,1.66392609771817,30.0061339621843,1,1,"night",0.693147180559945,1,"1"
6.54,0.5,4,3.99,26.2833333333333,1,1,3.46,7,0.258819045102521,0.382683432365089,3.1034193784554,0.151807228915663,0.118075562908893,2.02022218201986,1.60743590976343,42.248773828282,1,1,"night",0.693147180559945,1,"1"
17.14,20.5,5,5.41,18.0166666666667,6,1,4.16,8,-0.965925826289068,0.99144486137381,1.69463198967704,0.300277520814061,0.0940591298618154,2.89811944468699,1.85785927093258,33.4724311979687,1,1,"evening",1.94591014905531,6,"1"
0.5,22,5,2.73,17.6833333333333,1,1,3.58,4,-0.866025403784439,0.866025403784439,1.77564002322021,0.154382657869934,0.100413196412076,0.405465108108164,1.31640823365572,23.2784855984787,1,0,"night",0.693147180559945,1,"1"
