"tip","time","weekday","distance","duration_min","points","deliveries_count","fare","month","time_sin","time_cos","geo_distance","speed","geo_speed"
11.01,11,6,9.81,33.65,6,2,6.24,6,-0.5,0.866025403784438,2.77113822580325,0.291530460624071,0.0823518046301116
5.28,12.5,6,2.18,15.7166666666667,3,1,3.32,6,0.258819045102521,0.965925826289068,1.78608445617441,0.138706256627784,0.113642701347259
8.88,21,6,9.45,45.2833333333333,3,2,9.69,6,-1,-4.28626379701574e-16,3.1585902929167,0.208686050791314,0.0697517179149804
5.85,2,5,1.61,8.78333333333333,1,1,2.63,3,0.866025403784439,0.5,0.492898498983837,0.183301707779886,0.0561174761651427
5,2.5,5,5.79,22.75,1,1,3.36,3,0.965925826289068,0.258819045102521,1.16373347578575,0.254505494505495,0.0511531198147583
4,3,5,9.14,29.4333333333333,1,1,6.08,3,1,6.12323399573677e-17,2.02548524338928,0.310532276330691,0.0688160331842338
9.75,3.5,5,6.21,17.0333333333333,1,1,4.3,3,0.965925826289068,-0.258819045102521,1.88795100049327,0.364579256360078,0.110838610596474
24.69,1,3,5.24,23.7833333333333,1,1,3.82,5,0.5,0.866025403784439,3.38783700361217,0.220322354590049,0.14244584458075
5.01,1,3,0.52,17.7166666666667,1,1,2.31,5,0.5,0.866025403784439,0.300158498416763,0.0293508936970837,0.0169421541909744
2,8,3,4.99,32.05,1,1,4.51,5,-0.866025403784438,-0.5,2.91352663795863,0.155694227769111,0.0909056673310024
3.81,9,3,10.78,32.95,1,1,3.8,5,-1,-1.83697019872103e-16,3.09082285878686,0.327162367223065,0.0938034251528636
8.66,10,3,2.88,17.8666666666667,1,1,3.06,5,-0.866025403784439,0.5,1.5084017000776,0.161194029850746,0.0844254682879253
11.88,19,3,12.03,35.2166666666667,12,2,7.37,5,-0.499999999999999,-0.866025403784439,9.35104585045634,0.341599621391387,0.265528987708178
3,20.5,3,5.18,32.4666666666667,12,2,6.18,5,-0.965925826289068,-0.258819045102523,2.56362857420074,0.159548254620123,0.0789618657351358
2.27,21,3,2.37,19.4833333333333,1,1,3.73,5,-1,-4.28626379701574e-16,0.0503982909536993,0.121642429426861,0.00258673862893239
3,21.5,3,5.23,12.4166666666667,1,1,10.66,5,-0.965925826289068,0.25881904510252,3.77865811232747,0.421208053691275,0.304321458710938
5,22,3,3.46,15.7833333333333,1,1,5.06,5,-0.866025403784439,0.499999999999999,1.04568690671669,0.21921858500528,0.0662526023262954
3,10.5,3,3.7,20.9833333333333,1,1,3.36,4,-0.707106781186548,0.707106781186547,1.16938092234064,0.176330420969023,0.0557290352187754
3,12,3,2.73,21.2166666666667,3,1,3.49,4,-2.44929359829471e-16,1,1.79028128216189,0.128672427336999,0.084380893110537
3,18,3,2.89,9.85,6,1,3.06,4,3.67394039744206e-16,-1,3.3795833965571,0.293401015228426,0.343104913356051
3,18.5,3,12.09,11,12,2,8.14,4,-0.25881904510252,-0.965925826289068,6.23596572965601,1.09909090909091,0.566905975423274
11.45,10,6,3.97,29.5166666666667,1,1,3.33,8,-0.866025403784439,0.5,1.14592976572443,0.134500282326369,0.0388231428252207
4.95,10.5,6,6.92,46.8166666666667,6,2,9.31,8,-0.707106781186548,0.707106781186547,3.08042630409952,0.147810608757565,0.0657976426649951
3,13.5,6,2.44,26.1666666666667,3,1,4.55,8,0.707106781186547,0.707106781186548,1.71878261877569,0.0932484076433121,0.0656859599532112
10.83,14,6,7.56,39.8333333333333,2,1,6.46,8,0.866025403784438,0.500000000000001,3.13029546687868,0.189790794979079,0.0785848234362849
5.51,18,6,3.13,13.3,6,1,3.51,8,3.67394039744206e-16,-1,2.54502717677951,0.235338345864662,0.191355426825527
10.63,18,6,10.14,48.6833333333333,12,2,6.04,8,3.67394039744206e-16,-1,5.32311017571171,0.208284833960972,0.109341530483637
19.44,18.5,6,7.47,55.25,18,3,14.71,8,-0.25881904510252,-0.965925826289068,1.34813060867666,0.135203619909502,0.0244005540031975
6,19,6,12.54,53.5666666666667,12,2,10.75,8,-0.499999999999999,-0.866025403784439,7.96599325378866,0.234100808960796,0.14871175956046
6,21,6,2.57,16.9833333333333,1,1,8.08,8,-1,-4.28626379701574e-16,1.456396849031,0.151324828263003,0.0857544758997645
4.24,21.5,6,2.97,23.7166666666667,2,1,6.86,8,-0.965925826289068,0.25881904510252,1.74498300040274,0.125228390723823,0.0735762333268898
5,8,3,4.52,25.25,2,1,6.07,7,-0.866025403784438,-0.5,0.957224633496945,0.179009900990099,0.0379098864751265
2,9,3,1.91,17.4,1,1,4.92,7,-1,-1.83697019872103e-16,0.420344568045633,0.109770114942529,0.0241577337957261
4,10.5,3,3.49,19.2,3,1,6.18,7,-0.707106781186548,0.707106781186547,0.226188129943807,0.181770833333333,0.0117806317679066
5.09,11.5,3,8.57,45.55,6,2,7,7,-0.258819045102522,0.965925826289068,2.67319398476002,0.18814489571899,0.0586870249124044
2,12,3,2.6,17,1,1,5.29,7,-2.44929359829471e-16,1,10.0542023914336,0.152941176470588,0.59142367008433
1,13,3,1.42,13.2833333333333,1,1,4.99,7,0.5,0.866025403784439,8.69060704600518,0.106900878293601,0.654248962058107
2,9.5,1,2.32,18.8833333333333,1,1,3.05,6,-0.965925826289068,0.25881904510252,0.0696904109475851,0.122859664607237,0.00369057780834519
4.17,11.5,1,8.77,39.15,3,1,5.28,6,-0.258819045102522,0.965925826289068,4.20850256520289,0.224010217113665,0.107496872674403
12.3,13,1,3.58,21.3666666666667,3,1,3.07,6,0.5,0.866025403784439,1.0749737392842,0.167550702028081,0.0503107834298377
1.25,18,1,3.12,19.7833333333333,6,1,3.76,6,3.67394039744206e-16,-1,1.55909214574489,0.15770850884583,0.0788083645700869
9,18.5,1,0.97,6.38333333333333,6,1,3.05,6,-0.25881904510252,-0.965925826289068,0.569952277695357,0.151958224543081,0.0892875630854345
5.23,19.5,1,1.26,21.7833333333333,6,1,2.45,6,-0.707106781186547,-0.707106781186548,0.18455957000164,0.0578423871461362,0.00847251277742798
1,20,1,1.8,19.5333333333333,6,1,3.25,6,-0.866025403784439,-0.5,0.53362579615229,0.0921501706484642,0.0273187267654756
2.5,1.5,5,5.05,19.75,1,1,5.52,5,0.707106781186547,0.707106781186548,2.7245744536722,0.255696202531646,0.137953136894795
3,2.5,5,3.38,21.2833333333333,1,1,4.69,5,0.965925826289068,0.258819045102521,1.80814837630299,0.158809710258418,0.0849560709304456
4.26,8,5,13.55,28.35,1,1,7.83,5,-0.866025403784438,-0.5,10.3099126045479,0.477954144620811,0.3636653476031
7.3,9,5,11.16,29.6166666666667,1,1,4.73,5,-1,-1.83697019872103e-16,1.84541293829565,0.376814856499719,0.0623099472694086
15.9,11,5,7.98,46.6,6,2,7.58,5,-0.5,0.866025403784438,4.76011477478914,0.171244635193133,0.102148385725089
5.9,18,5,6.98,27.2,6,1,3.48,5,3.67394039744206e-16,-1,2.98998625470183,0.256617647058824,0.109925965246391
5.69,19,5,3.68,37,12,2,21.18,5,-0.499999999999999,-0.866025403784439,3.82119643048727,0.0994594594594595,0.103275579202359
6.97,20.5,5,3.41,23.8166666666667,6,1,3.8,5,-0.965925826289068,-0.258819045102523,1.66167115342462,0.143177046885934,0.0697692576665339
3.73,22,5,2.67,12.3833333333333,1,1,3.34,5,-0.866025403784439,0.499999999999999,1.93840380218891,0.215612382234186,0.156533281468822
2,10.5,2,2.94,21.15,1,1,3.09,9,-0.707106781186548,0.707106781186547,0.870431088284027,0.139007092198582,0.0411551341978263
2.5,11.5,2,1.75,11.1166666666667,3,1,5.13,9,-0.258819045102522,0.965925826289068,0.473827454682915,0.157421289355322,0.0426231593417914
5.32,11.5,2,4.56,36.7666666666667,3,1,3.97,9,-0.258819045102522,0.965925826289068,3.31116107221005,0.124025385312783,0.0900587780292852
4.19,12,2,1.97,20.0833333333333,3,1,2.86,9,-2.44929359829471e-16,1,0.777127520608833,0.098091286307054,0.0386951462543817
10.14,18,2,6.27,36.6833333333333,12,2,11.51,9,3.67394039744206e-16,-1,2.54975295319029,0.170922308041799,0.0695071227584815
24.36,19,2,3.67,20.7833333333333,12,2,5.5,9,-0.499999999999999,-0.866025403784439,4.75373574029788,0.176583801122694,0.228728263366377
8.11,20,2,1.44,24,6,1,3.09,9,-0.866025403784439,-0.5,1.14529368952776,0.06,0.0477205703969901
5.02,20,2,4.88,25.7,6,1,3.03,9,-0.866025403784439,-0.5,3.91917042915529,0.18988326848249,0.152496903858182
4,1.5,2,5.22,31.8333333333333,1,1,10.07,4,0.707106781186547,0.707106781186548,2.26882884852546,0.163979057591623,0.0712721104248835
12.64,17.5,2,11.87,2,12,1,16.48,4,0.258819045102521,-0.965925826289068,9.52955572616493,5.935,4.76477786308246
5,21,2,4.49,37.7666666666667,2,2,9.09,4,-1,-4.28626379701574e-16,3.47085948683229,0.118887908208297,0.0919027225110051
6.72,0.5,5,5.38,26.4833333333333,1,1,3.96,8,0.258819045102521,0.965925826289068,3.34153991833959,0.20314663310258,0.126175201447688
6,1,5,1.35,9.95,1,1,4.06,8,0.5,0.866025403784439,0.378846295654307,0.135678391959799,0.0380750045883725
8.02,8.5,5,8.96,33.3333333333333,2,2,10.22,8,-0.965925826289068,-0.258819045102521,3.97628868063797,0.2688,0.119288660419139
2,9.5,5,2.8,15.3833333333333,1,1,6.06,8,-0.965925826289068,0.25881904510252,1.20231049807981,0.182015167930661,0.0781566954331402
12.88,10.5,5,18.3,46.0666666666667,3,2,7.15,8,-0.707106781186548,0.707106781186547,11.4166345932404,0.397250361794501,0.247828536756304
6.63,12,5,10.86,43.9833333333333,6,2,7.94,8,-2.44929359829471e-16,1,3.96029997192731,0.246911708980674,0.0900409239543913
5.34,21.5,5,2.66,16.8666666666667,1,1,3.67,8,-0.965925826289068,0.25881904510252,1.84069303051525,0.157707509881423,0.109131997856636
6.67,23,5,2.26,9.83333333333333,1,1,2.66,8,-0.500000000000001,0.866025403784438,1.69912124521862,0.229830508474576,0.172791991039181
5.23,23.5,5,3.76,28.0666666666667,1,1,3.81,8,-0.258819045102521,0.965925826289068,2.48313133157143,0.13396674584323,0.0884726127638277
5,9.5,2,11.59,24.6666666666667,1,1,7.09,7,-0.965925826289068,0.25881904510252,7.57053862544666,0.469864864864865,0.306913728058648
3,12.5,2,8.65,36.2,3,1,10.06,7,0.258819045102521,0.965925826289068,1.84506830487614,0.238950276243094,0.0509687377037607
6,3.5,0,0.99,15.7666666666667,1,1,3.09,6,0.965925826289068,-0.258819045102521,0.269118660119184,0.0627906976744186,0.0170688367940286
10,8.5,0,2.44,13.6,1,1,3.25,6,-0.965925826289068,-0.258819045102521,0.60004639656486,0.179411764705882,0.0441210585709456
1,11,0,1.76,18.85,3,1,6.53,6,-0.5,0.866025403784438,0.338658311416389,0.093368700265252,0.0179659581653257
5.25,15.5,0,6.77,2,1,1,4.37,6,0.965925826289068,-0.25881904510252,0.550915018263395,3.385,0.275457509131697
5,1,6,3.26,20.2333333333333,1,1,3.04,3,0.5,0.866025403784439,2.78191966978173,0.161120263591433,0.137491911191848
12.25,2,6,4.25,29.9333333333333,2,2,4.5,3,0.866025403784439,0.5,2.6343882657691,0.141982182628062,0.0880085166738007
5.93,2.5,6,6.08,13.5,1,1,3.74,3,0.965925826289068,0.258819045102521,1.28052543298664,0.45037037037037,0.0948537357767878
14.44,0.5,4,2.87,20.2833333333333,1,1,3.23,5,0.258819045102521,0.965925826289068,0.477362999650742,0.141495480690222,0.0235347411495847
4.67,1.5,4,1.86,23.9666666666667,1,1,2.77,5,0.707106781186547,0.707106781186548,1.67591798887844,0.0776077885952712,0.069927037088113
3,2.5,4,17.11,49.3333333333333,2,2,35.01,5,0.965925826289068,0.258819045102521,9.89031896984657,0.346824324324324,0.200479438577971
3,7.5,4,2.96,10.2166666666667,1,1,3.01,5,-0.707106781186547,-0.707106781186548,1.60956641205364,0.289722675367047,0.157543205094973
2,10,4,2.59,15.6666666666667,1,1,6.06,5,-0.866025403784439,0.5,1.00644252231462,0.16531914893617,0.0642410120626355
4,11.5,4,17.7,9,6,2,25.06,5,-0.258819045102522,0.965925826289068,4.26055191529651,1.96666666666667,0.473394657255168
5,12.5,4,12.7,50.5,6,2,10.04,5,0.258819045102521,0.965925826289068,2.09841397302923,0.251485148514851,0.0415527519411728
5.38,15.5,4,14.2,49.8333333333333,2,2,14.69,5,0.965925826289068,-0.25881904510252,7.51980762583715,0.28494983277592,0.150899149682351
9.25,19.5,4,6.74,30.05,6,1,3.54,5,-0.707106781186547,-0.707106781186548,2.86886788092743,0.224292845257903,0.0954698130092324
17.76,23.5,4,3.73,17.1833333333333,2,2,5.46,5,-0.258819045102521,0.965925826289068,1.6677397133984,0.217070805043647,0.0970556574237675
1.5,21,1,3.33,14.4666666666667,6,1,3.58,9,-1,-4.28626379701574e-16,1.20872269073311,0.230184331797235,0.0835522597280952
5.73,22,1,2.54,15.9333333333333,1,1,3.35,9,-0.866025403784439,0.499999999999999,1.35866056029234,0.159414225941423,0.085271583281946
8.92,1,6,3.3,22.05,1,1,3.04,8,0.5,0.866025403784439,1.998180325901,0.149659863945578,0.0906204229433559
7.76,7.5,6,9.43,31.9333333333333,1,1,3.82,8,-0.707106781186547,-0.707106781186548,4.75318072403694,0.295302713987474,0.148846995533516
6.35,9.5,6,1.73,12.7833333333333,1,1,2.73,8,-0.965925826289068,0.25881904510252,0.0501774462201709,0.135332464146023,0.00392522395464179
8.27,10.5,6,9.58,25.05,1,1,5.19,8,-0.707106781186548,0.707106781186547,6.77519576685142,0.382435129740519,0.270466896880296
12.5,11,6,10.57,52.1666666666667,6,2,12.51,8,-0.5,0.866025403784438,3.96859652060406,0.202619808306709,0.0760753326633365
5.25,13.5,6,3.03,17.1333333333333,3,1,3.31,8,0.707106781186547,0.707106781186548,1.4739730846113,0.176848249027237,0.0860295574675859
4,17.5,6,19.36,2,12,2,15.01,8,0.258819045102521,-0.965925826289068,9.24654635799492,9.68,4.62327317899746
31.06,20,6,12.25,55.35,12,2,7.02,8,-0.866025403784439,-0.5,6.87468018575722,0.221318879855465,0.124203797393988
8.72,22.5,6,2.94,37.9333333333333,2,2,7.51,8,-0.707106781186547,0.707106781186548,0.710323159314194,0.0775043936731107,0.0187255665900051
8.81,23.5,6,4.08,35.2666666666667,2,2,8.3,8,-0.258819045102521,0.965925826289068,1.73624276719459,0.115689981096408,0.0492318364989015
15,8.5,3,6.03,29.7833333333333,1,1,3.84,7,-0.965925826289068,-0.258819045102521,1.60871619880581,0.202462227196419,0.0540139742184378
6,13.5,3,1.26,17.0333333333333,3,1,2.6,7,0.707106781186547,0.707106781186548,0.608457480232422,0.073972602739726,0.0357215741819426
14.27,8,0,6.83,21.6333333333333,1,1,3.02,3,-0.866025403784438,-0.5,0.162720175529891,0.315716486902928,0.00752173384575766
3,8.5,0,2.24,13.0333333333333,1,1,3.06,3,-0.965925826289068,-0.258819045102521,0.716629103487763,0.171867007672634,0.054984330190877
5,10,0,2.52,16.9833333333333,1,1,3.26,3,-0.866025403784439,0.5,1.26807556810942,0.14838076545633,0.0746658823224388
6.75,11.5,0,6.35,18.7166666666667,3,1,4.35,3,-0.258819045102522,0.965925826289068,4.90080157211235,0.33926981300089,0.261841579988193
10.72,12.5,0,6,24.3166666666667,3,1,5.31,3,0.258819045102521,0.965925826289068,3.73652206536166,0.246744345442084,0.153660948541261
3.63,20.5,0,3.22,23.2,6,1,3.46,3,-0.965925826289068,-0.258819045102523,1.70426936444329,0.138793103448276,0.0734598863984178
8.27,20.5,0,1.33,9.53333333333333,6,1,2.37,3,-0.965925826289068,-0.258819045102523,0.452625864531178,0.13951048951049,0.0474782375382354
4.17,21.5,0,5.18,19.55,1,1,9.23,3,-0.965925826289068,0.25881904510252,3.14135650475316,0.264961636828644,0.160683197174075
16.28,0,5,3.95,30.8666666666667,1,1,3.97,5,0,1,1.98539360200764,0.127969762419006,0.0643216069764895
17.54,1,5,4.69,27.8333333333333,2,2,4.61,5,0.5,0.866025403784439,1.49096076024586,0.168502994011976,0.053567452463923
13.29,8.5,5,6.29,46.9833333333333,2,2,5.75,5,-0.965925826289068,-0.258819045102521,2.91326531208792,0.133877261440227,0.0620063564119457
4.8,10.5,5,1.74,23.4166666666667,1,1,2.8,5,-0.707106781186548,0.707106781186547,0.653884355257714,0.0743060498220641,0.0279238870572689
0.5,12,5,6.76,38.5666666666667,3,1,6.55,5,-2.44929359829471e-16,1,2.58077763255864,0.175280898876404,0.0669173111294374
12.03,14.5,5,1.49,13.3666666666667,1,1,2.57,5,0.965925826289068,0.258819045102521,0.826560148425997,0.111471321695761,0.0618374175879799
3,18,5,10.08,41.8166666666667,12,2,8.01,5,3.67394039744206e-16,-1,6.68533335589359,0.241052212036668,0.159872459686575
9.38,19.5,5,2.01,17.8166666666667,6,1,3.26,5,-0.707106781186547,-0.707106781186548,1.076064123625,0.112815715622077,0.0603964896328345
4.32,10,4,4.18,18.8,1,1,3.71,4,-0.866025403784439,0.5,1.54273505616298,0.222340425531915,0.0820603753278182
9.02,10.5,4,5.4,17.4333333333333,1,1,4.62,4,-0.707106781186548,0.707106781186547,3.10485253096343,0.309751434034417,0.178098615542835
5.26,12.5,4,1.53,9.8,3,1,2.77,4,0.258819045102521,0.965925826289068,1.09868170242271,0.156122448979592,0.112110377798236
2,15.5,4,2.24,15.2333333333333,1,1,8.69,4,0.965925826289068,-0.25881904510252,1.34670452384304,0.147045951859956,0.0884051109743791
2,18.5,4,12.74,38.6666666666667,12,2,33.09,4,-0.25881904510252,-0.965925826289068,8.86664311366188,0.32948275862069,0.229309735698152
13.64,19,4,3.59,33.85,12,2,5.81,4,-0.499999999999999,-0.866025403784439,1.00602739308979,0.106056129985229,0.0297201593231843
4.45,20,4,3.88,31.6,6,1,8.07,4,-0.866025403784439,-0.5,2.97114388081574,0.122784810126582,0.0940235405321436
2,20.5,4,4.62,29.45,6,1,5.08,4,-0.965925826289068,-0.258819045102523,1.19735794351044,0.156876061120543,0.040657315569115
4,21,4,1.06,11.7333333333333,6,1,2.31,4,-1,-4.28626379701574e-16,0.570952972918901,0.0903409090909091,0.0486607647374064
4.11,21.5,4,1.49,14.0833333333333,1,1,2.13,4,-0.965925826289068,0.25881904510252,1.02024836713303,0.105798816568047,0.0724436710390318
9.97,21.5,4,10.9,36.7333333333333,2,2,6.1,4,-0.965925826289068,0.25881904510252,7.59606549228108,0.296733212341198,0.206789441713641
5.93,22,4,6.63,42.55,2,2,15.68,4,-0.866025403784439,0.499999999999999,2.88942588677081,0.155816686251469,0.0679066013342141
2,22.5,4,2.52,29.7166666666667,1,1,2.67,4,-0.707106781186547,0.707106781186548,1.75956942491757,0.0848008973639933,0.0592115342092285
2.5,23,4,10.87,25.6666666666667,1,1,8.54,4,-0.500000000000001,0.866025403784438,6.41364737134143,0.423506493506493,0.249882365117199
7.85,23,4,4.29,21.15,1,1,3.37,4,-0.500000000000001,0.866025403784438,2.1397509923888,0.202836879432624,0.101170259687414
4.17,9.5,0,3.36,19.8333333333333,1,1,3.85,8,-0.965925826289068,0.25881904510252,3.17588360159475,0.169411764705882,0.160128584954357
6.91,19,0,1.38,10.2,6,1,2.5,8,-0.499999999999999,-0.866025403784439,0.611988681981821,0.135294117647059,0.0599988903903746
11.27,19.5,0,1.12,17.3,6,1,3.05,8,-0.707106781186547,-0.707106781186548,2.23032308941185,0.0647398843930636,0.128920409792593
20.22,20.5,0,11.07,41.3,12,3,6.64,8,-0.965925826289068,-0.258819045102523,5.9586965603277,0.268038740920097,0.144278367078153
5.29,21.5,0,1.33,9.05,1,1,2.78,8,-0.965925826289068,0.25881904510252,1.12648898871567,0.146961325966851,0.124473921405047
5.23,21.5,0,5.97,19.8,1,1,4.02,8,-0.965925826289068,0.25881904510252,2.97387349198955,0.301515151515152,0.150195630908563
6.54,0.5,4,3.99,26.2833333333333,1,1,3.46,7,0.258819045102521,0.965925826289068,3.1034193784554,0.151807228915663,0.118075562908893
14.53,1,4,16.52,44.6333333333333,2,2,7.52,7,0.5,0.866025403784439,9.57943053317611,0.370126960418223,0.214625030616343
9.68,3,4,8.05,25.6,2,2,6.54,7,1,6.12323399573677e-17,1.99744713146542,0.314453125,0.078025278572868
8,8,4,6.74,27,2,1,5.68,7,-0.866025403784438,-0.5,8.3224523086018,0.24962962962963,0.308238974392659
4,8.5,2,4.87,30.4833333333333,1,1,3.57,6,-0.965925826289068,-0.258819045102521,1.7208125584037,0.15975943138327,0.056450931385578
4.12,10,2,3.43,24.65,1,1,3.06,6,-0.866025403784439,0.5,1.25157600901979,0.139148073022312,0.0507738746052653
5,10.5,2,13.85,48.75,4,2,8.06,6,-0.707106781186548,0.707106781186547,8.55843807991031,0.284102564102564,0.175557704203288
2,19,2,4.4,28.5666666666667,12,2,6.07,6,-0.499999999999999,-0.866025403784439,0.366948996169294,0.154025670945158,0.0128453557585517
2,19,2,4.4,28.5666666666667,12,2,6.07,6,-0.499999999999999,-0.866025403784439,0.366948996169294,0.154025670945158,0.0128453557585517
5.95,20,2,3.03,14.5333333333333,6,1,4.08,6,-0.866025403784439,-0.5,2.40063023258546,0.20848623853211,0.165180979306339
4.38,20.5,1,4.98,15.4833333333333,6,1,6.13,3,-0.965925826289068,-0.258819045102523,3.44469602330031,0.321636167922497,0.222477676424132
5.99,20.5,1,12.53,32.8,6,1,5.06,3,-0.965925826289068,-0.258819045102523,6.26440849371044,0.382012195121951,0.190988063832635
0.02,21.5,1,6.29,27.05,1,1,3.99,3,-0.965925826289068,0.25881904510252,3.36018903318892,0.232532347504621,0.124221406032862
4.42,1,6,3.4,37.5833333333333,2,2,9.17,5,0.5,0.866025403784439,2.62368102151907,0.0904656319290466,0.0698096945858732
15.22,7.5,6,6.36,16.35,1,1,3.45,5,-0.707106781186547,-0.707106781186548,1.15511446736441,0.388990825688073,0.0706492028969055
7.04,12.5,6,10.46,48.0333333333333,6,2,14.41,5,0.258819045102521,0.965925826289068,2.58077763255864,0.217765440666204,0.0537288889498675
2,9.5,3,1.9,15,1,1,3.67,9,-0.965925826289068,0.25881904510252,2.92423585765718,0.126666666666667,0.194949057177145
3,11.5,3,8.35,28.5666666666667,3,1,3.48,9,-0.258819045102522,0.965925826289068,2.78945619682728,0.292298716452742,0.0976472414291929
1,21,3,1.68,23.8,1,1,3.09,9,-1,-4.28626379701574e-16,0.769833133928232,0.0705882352941176,0.0323459299969845
1,9.5,5,11.82,33.5166666666667,1,1,14.43,4,-0.965925826289068,0.25881904510252,8.21824161026192,0.352660367976131,0.245198655701499
4.09,11,5,19.09,18,9,3,33.57,4,-0.5,0.866025403784438,6.61219173132239,1.06055555555556,0.367343985073466
3,12.5,5,1.62,12.6166666666667,3,1,3.07,4,0.258819045102521,0.965925826289068,0.315998688765737,0.128401585204756,0.0250461312099659
11,13,5,8.76,26.2166666666667,3,1,5.09,4,0.5,0.866025403784439,7.28296805715154,0.334138588684043,0.277799163019131
2,14.5,5,2.29,20.5,2,2,8,4,0.965925826289068,0.258819045102521,0.265375619872943,0.111707317073171,0.0129451521889241
11.51,17,5,4.16,22.9833333333333,6,1,5.09,4,0.5,-0.866025403784439,1.37554660019548,0.181000725163162,0.059849743300746
5.48,17.5,5,2.44,21.9,6,1,3.59,4,0.258819045102521,-0.965925826289068,0.587199985142639,0.111415525114155,0.0268127847097095
18.16,18,5,7.8,60,18,3,14.17,4,3.67394039744206e-16,-1,1.94556707438192,0.13,0.0324261179063654
2.34,18.5,5,23.15,21,12,2,36.74,4,-0.25881904510252,-0.965925826289068,9.87338632877097,1.10238095238095,0.470161253750999
8,19.5,5,6.43,45.7166666666667,6,1,7.61,4,-0.707106781186547,-0.707106781186548,3.3839577923715,0.14064892453518,0.0740202214882575
6,20,5,4.59,3,18,3,15.11,4,-0.866025403784439,-0.5,1.16359233867371,1.53,0.387864112891235
5,20,5,6.72,34.8166666666667,12,2,11.02,4,-0.866025403784439,-0.5,1.24264842994205,0.193011010052657,0.0356911947326582
4.65,21,5,4.75,33.4666666666667,6,1,8.42,4,-1,-4.28626379701574e-16,2.2562445171332,0.141932270916335,0.0674176648545778
7.88,21,5,2.96,40.4166666666667,13,3,59.27,4,-1,-4.28626379701574e-16,1.88336921155823,0.0732371134020619,0.0465988258529872
5.33,21,5,5.88,41.6666666666667,3,2,16.08,4,-1,-4.28626379701574e-16,3.48627384420588,0.14112,0.0836705722609411
10.23,22,5,4.62,12,3,3,11.42,4,-0.866025403784439,0.499999999999999,1.62829017736086,0.385,0.135690848113405
0.5,22,5,2.73,17.6833333333333,1,1,3.58,4,-0.866025403784439,0.499999999999999,1.77564002322021,0.154382657869934,0.100413196412076
4,8,1,6.38,32.6833333333333,2,2,7.87,8,-0.866025403784438,-0.5,7.34945437348473,0.195206527281999,0.224868568286121
5.33,11,1,3.36,16.7833333333333,3,1,3.68,8,-0.5,0.866025403784438,2.70148370892497,0.200198609731877,0.16096228652979
2,12,1,3.26,22.6,3,1,4.02,8,-2.44929359829471e-16,1,1.22091766948276,0.144247787610619,0.0540229057293256
2,12.5,1,16.15,36.5166666666667,3,1,17.02,8,0.258819045102521,0.965925826289068,8.12607713898291,0.442263806481059,0.222530638219523
27.76,20,1,1.52,12.3166666666667,6,1,3.09,8,-0.866025403784439,-0.5,0.481833811657515,0.1234100135318,0.0391204718531135
18.35,8,5,14.81,24,1,1,5.73,7,-0.866025403784438,-0.5,10.4763395954372,0.617083333333333,0.436514149809884
5.25,9.5,5,3.24,37.9166666666667,1,1,3.79,7,-0.965925826289068,0.25881904510252,9.25028150445556,0.0854505494505495,0.243963468249377
6.08,11.5,5,2.61,26.1166666666667,3,1,3.22,7,-0.258819045102522,0.965925826289068,1.3089627708729,0.0999361837906828,0.050119825304642
7.31,14,5,8.49,37.1666666666667,6,1,5.76,7,0.866025403784438,0.500000000000001,2.67211713596198,0.228430493273543,0.071895528321847
4,16,5,16.43,48.6333333333333,2,2,15.08,7,0.866025403784439,-0.499999999999999,9.14316269028586,0.337834132967786,0.188001974440422
5,18,5,4.49,21,6,1,3.42,7,3.67394039744206e-16,-1,2.63985957583041,0.213809523809524,0.125707598849067
38.68,18.5,5,8.67,24.55,6,1,4.58,7,-0.25881904510252,-0.965925826289068,5.09113405804981,0.353156822810591,0.207378169370664
9.17,19,5,10.71,29.6,6,1,4.86,7,-0.499999999999999,-0.866025403784439,8.059670665328,0.361824324324324,0.272286171125946
10,19.5,5,5.63,20.5,6,1,3.3,7,-0.707106781186547,-0.707106781186548,2.40660045885054,0.274634146341463,0.117395144334173
6.67,20,5,4.59,31.3666666666667,6,1,3,7,-0.866025403784439,-0.5,2.70626916037562,0.146333687566419,0.0862785067069805
8,20.5,5,6.03,23.0333333333333,12,2,6.3,7,-0.965925826289068,-0.258819045102523,3.15141552029714,0.261794500723589,0.136819776568617
5.98,0.5,3,2.93,9.81666666666667,1,1,2.65,6,0.258819045102521,0.965925826289068,3.12457160457329,0.298471986417657,0.318292523386074
8.26,2,3,11.5,48.0166666666667,2,3,15.79,6,0.866025403784439,0.5,4.12076953841056,0.23950017355085,0.0858195669228163
2,10,3,3.78,19.65,1,1,4.06,6,-0.866025403784439,0.5,3.53258506054119,0.19236641221374,0.179775321147134
8.34,11.5,3,5.48,31.3666666666667,6,1,7.71,6,-0.258819045102522,0.965925826289068,1.61799467705328,0.17470775770457,0.0515832521908591
3.5,7,2,2.3,14,1,1,2.51,3,-0.5,-0.866025403784439,0.598349559079833,0.164285714285714,0.0427392542199881
1.64,7.5,2,3.04,20.2333333333333,1,1,29.92,3,-0.707106781186547,-0.707106781186548,1.31525665460621,0.150247116968699,0.0650044475093677
6.16,8.5,2,10.97,5,2,2,10.58,3,-0.965925826289068,-0.258819045102521,0.489930993995255,2.194,0.097986198799051
